ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
1031,1,0,0,464,40,11.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Galamb utca,"
                1 room                            ",1,0,Brick Apartment,1,0,927,9,90,Furnished or unfurnished,1,0,0,0,7,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,diamond.alberlet.hu,"Andrássy street, Jászai Mari square, Nyugati square, Városliget",-1,"Eötvös Loránd Tudományegyetem - ELTE GYFK ( 1.923 km )A Tan Kapuja Buddhista Főiskola - TKBF ( 1.076 km )
",47.4937581,19.051320800000006,47.4937581,19.051320800000006,1052,5,2147,328,35,392,257,137,144,126,21,18,439,695,19,21,538,6,37,2864
1032,1,0,0,773,50,15.46,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Hegedűs Gyula utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1546,93,65,"Furnished, equipped",1,1,0,0,6,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,1,-1,-1,-1,bibor.alberlet.hu,Near Danube,Metro 2 red,,47.519328,19.0570999,47.519328,19.0570999,1133,13,1333,174,18,233,186,83,101,77,18,24,232,477,18,18,449,6,49,1561
1033,1,0,0,649,56,11.58928571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vásárhelyi Pál utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1298,46,31,"Empty, furnished as well",1,0,0,1,4,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,-1,1,-1,1, ,Blaha Lujza square,"4, 6 trams, Metro 1 historic line, Metro 3 blue						",,47.47682800000001,19.044879,47.47682800000001,19.044879,1114,11,1025,233,20,218,142,87,65,77,8,8,240,412,15,8,566,3,33,2136
1034,1,0,0,433,38,11.39473684,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Felső erdősor,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,866,46,31,"Furnished, equipped",1,1,0,0,3,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,-1,-1,-1,-1,fh.alberlet.hu,"Near Danube, Fővám tér, Váci street",Metro 3 blue,,47.508425,19.071517,47.508425,19.071517,1068,6,1782,248,27,326,225,106,137,98,19,22,281,556,22,19,391,7,44,1877
1035,1,0,0,464,57,8.140350877000001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Fogarasi út,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,927,31,40,"Empty, equipped",0,1,0,1,2,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,At least one year,-1,-1,-1,-1,-1,silverimmo.alberlet.hu,Near Danube,Metro 3 blue						,,47.5101172,19.1304605,47.5101172,19.1304605,1141,14,133,108,5,29,61,7,6,22,8,5,24,28,20,8,433,0,22,180
1036,1,0,0,433,42,10.30952381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Utász utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,866,25,31,"Furnished, equipped",1,1,0,0,Ground floor,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,At least one year,Yes,-1,-1,-1,-1,silverimmo.alberlet.hu,Near Danube,"4, 6 trams, Matro 4						",,47.5018324,19.1096081,47.5018324,19.1096081,1143,14,255,117,7,63,97,16,26,38,12,7,58,66,30,12,469,1,25,495
1037,1,0,0,479,155,3.090322581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Béke utca,"
                1 room                 + 1 half room            ",1,1,Brick Apartment,1,0,958,46,31,"Furnished, equipped",1,1,0,0,Half floor,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,At least one year,-1,1,-1,-1,-1,fh.alberlet.hu,"Corvin negyed, Near Danube, Ráday utca","47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red","Szent Pál Akadémia - SZPA ( 1.476 km )
",47.5411188,19.0862715,47.5411188,19.0862715,1131,13,182,126,4,66,92,15,20,29,4,14,41,102,14,4,239,0,64,558
1038,1,0,0,402,35,11.48571429,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Zoltán utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,31,37,"Furnished, equipped",1,1,0,0,4,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,diamond.alberlet.hu,"Andrássy street, Nyugati square, Városliget",Metro 3 blue,"Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE ( 1.576 km )Budapesti Gazdasági Főiskola - BGF KVIFK ( 0.538 km )Bhaktivedanta Hittudományi Főiskola - BKTF ( 0.559 km )Budapesti Műszaki Főiskola - BMF BGK ( 1.555 km )Baptista Teológiai Akadémia - BTA ( 1.559 km )Eötvös Loránd Tudományegyetem - ELTE ( 1.674 km )Eötvös Loránd Tudományegyetem - ELTE ÁJK ( 1.674 km )Eötvös Loránd Tudományegyetem - ELTE BTK ( 1.351 km )Eötvös Loránd Tudományegyetem - ELTE PPK ( 0.948 km )Heller Farkas Gazdasági és Turisztikai Szolgáltatások Főiskolája - HFF ( 1.437 km )Közép-Európai Egyetem - KEE ( 0.804 km )Károli Gáspár Református Egyetem - KRE ( 1.866 km )Károli Gáspár Református Egyetem - KRE BTK ( 1.879 km )Liszt Ferenc Zeneművészeti Egyetem - LFZE ( 0.612 km )McDaniel College - MCDC ( 1.726 km )Magyar Képzőművészeti Egyetem - MKE ( 0.767 km )Országos Rabbiképző - Zsidó Egyetem - OR ZSE ( 1.676 km )Pázmány Péter Katolikus Egyetem - PPKE ( 1.682 km )Pázmány Péter Katolikus Egyetem - PPKE HTK ( 1.697 km )Pázmány Péter Katolikus Egyetem - PPKE JÁK ( 1.647 km )Semmelweis Egyetem - SE EFK ( 1.519 km )Színház- és Filmművészeti Egyetem - SZFE ( 1.312 km )Szent István Egyetem - SZIE ÁOTK ( 1.600 km )Sapientia Szerzetesi Hittudományi Főiskola - SSZHF ( 1.468 km )Central European University - CEU ( 0.804 km )

                    More
                    



",47.5043853,19.0483431,47.5043853,19.0483431,1054,5,1997,266,34,360,248,136,139,107,23,20,415,656,21,23,465,8,36,2453
1039,1,0,0,433,50,8.66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Bolgárkertész utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,866,62,31,"Furnished, equipped",1,1,0,0,3,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,rieltor.alberlet.hu,"Near Danube, Danube view, Pedestrian street",Metro 3 blue,,47.5038505,19.1293391,47.5038505,19.1293391,1148,14,139,107,4,28,64,9,7,28,7,7,24,25,21,7,468,0,21,194
1040,1,0,0,711,75,9.48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Derék utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1422,93,46,"Furnished, equipped",1,1,0,0,1,-1,"Street, quiet",0,0,0,0,0,0,0,0,0,1,1,0,0,0,12,1,-1,-1,-1,-1,"Flat is for rent in the I.district, Naphegy, Derék street. 75 sqm, 1st floor. FURNISHED, with basic household machines, and AC EQUIPPED. There are two separeted rooms (living room and bvedroom), modern kitchen with dining area, and a bathroom. There are a lot of storage space, by the huge wardrobes.
Pets are NOT allowed. 
You can move with two months deposit and first rental fee INMEDIATLEY for at least one year. 
Rental fee: 230.000 HUF / month 
Utilities ~30.000 HUF/month 
Garage: 20.000 HUF / month",Ráday utca,"47, 49 trams, Metro 3 blue, Matro 4						",,47.492323,19.0344574,47.492323,19.0344574,1016,1,1639,231,27,284,186,124,109,99,13,22,313,532,19,13,482,4,33,2445
1041,1,0,0,402,31,12.96774194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Ormos utca,"
                1 room                            ",1,0,Brick Apartment,1,0,804,31,37,"Furnished, equipped",1,1,0,0,3,-1,Overlooking the garden,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,silverimmo.alberlet.hu,"Andrássy street, Bazilika, Deák square, Nyugati square",-1,,47.5035914,19.1200769,47.5035914,19.1200769,1149,14,174,118,5,39,75,12,14,32,12,7,27,32,29,12,501,0,23,284
1042,1,0,0,556,44,12.63636364,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Kalotaszeg utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,62,25,Empty,0,0,0,1,0,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,-1,1,-1,-1,-1,fh.alberlet.hu,Deák square,"47, 49 trams, Metro 1 historic line, Metro 3 blue, Metro 2 red, Matro 4",,47.458503,19.044479,47.458503,19.044479,1116,11,291,116,4,63,79,16,35,35,3,0,45,175,14,3,489,3,23,1110
