ID,Apartment,House,Room,Price per month,Size(sqm),Price per sqm,District I,District II,District III,District IV,District V,District VI,District VII,District VIII,District IX,District X,District XI,District XII,District XIII,District XIV,District XV,District XVI,District XVII,District XVIII,District XIX,District XX,District XXI,District XXII,District XXIII,Street,Number of rooms,Number of seperate rooms,Number ofhalf rooms,Type of the building,Brick apartment,Block apartment,Deposit,Utilities,Common cost,Furniture,Furnished,Equipped,Partly furnished,Empty,Floor,Balconies,View,View: Courtyard,"View: Courtyard, sunny","View: Courtyard, not sunny",View: Danube,View: Garden,View: Roof,View: Square,View: Panoramic,View: Park,View: Street,"View: Street, quiet","View: Street, sunny",View: City,View: Hill,Shortest rental period,Children welcomed,American kitchen,Can be an office,Foreigners welcomed,Washing machine,Details,Area,Transportation,Near universities,Latitude,Longitude,Lats,Lons,Postcode,District,Amenity: Sustenance,Amenity: School,Amenity: Education,Amenity: Financial,Amenity: Healthcare,Amenity: Arts,Amenity: Entertainment,Amenity: Religion,Amenity: police,Amenity: Government,Amenity: Vending_machine,Amenity: Transportation_bicycle,Amenity: Transportation_car,Amenity: Fuel,Amenity: Parking,Amenity: Coworking_space,Amenity: Recycling,Amenity: Others
3012,1,0,0,726,73,9.945205479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bajcsy-Zsilinszky út,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,1453,31,108,"Furnished, equipped",1,1,0,0,6,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,At least one year,-1,-1,-1,Yes,-1,"An opera house with a few steps long distance from Andrássy Avenue, a high-floor apartment with balcony. 

In the apartment, there is 1  living room + 2 bedrooms, separate kitchen, bath with bathtub and 2 toilets. 
The bigger bedroom is connected to the peaceful Lazarus Street, where you can enjoy the magnificent panorama of Gellert Hill, The Citadel and the basilica. 

The apartment can be moved immediately! 

Rental Price: 235.000,-HUF/month + overhead.              
There are two monthly deposit fees and a monthly rental fee for hiring.                            
For more information, please call us!                                 

Surroundings: Basilica, Andrássy Avenue, Liberty Square, Gozsdu Court, Erzsébet tér. ",,,,47.5042726,19.0550124,47.5042726,19.0550124,1065,6,1390,145,19,245,108,98,101,68,10,13,170,404,9,10,190,5,14,1209
3013,1,0,0,1329,132,10.06818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Király utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,2659,93,49,"Furnished, equipped",1,1,0,0,3,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,-1,1,1,1,"In the 6th district, close to Deak Ferenc Square, IN THE HEARTH OF THE CITY CENTER, in Kiraly street, a 132 sqm, flat with 3 rooms waiting for a new tenant for LONG TERM (min 1 year).      
THE FLAT IS TOTALLY FURNISHED and EQUIPPED, located in a MONUMENT BUILDING.     
There is an opportunity to rent a parking space in the underground garage for 20.000 HUF / month     

Rental fee: 430.000 HUF / month      
Common costs: 16.000 HUF / month (INCLUDED the WATER CONSUMPTION)     
The overhead shall be PAID ON CONSUMPTION.      
There is an active cable TV and internet service int he flat! 5500 HUF / month      

The public transport is excellent: metroline M1, M2, M3, trolleys, buses, night buses and trams (nr. 47, 49, 4-6) are close to the flat!     

With 2 month deposit and one month rental fee, the flat can be moved in.      

Don't hesitate to call me, if you are interested!     
",,,,47.50256870000001,19.0638985,47.50256870000001,19.0638985,1068,6,1483,172,25,269,138,72,113,69,10,11,218,402,8,10,201,6,18,1236
3014,1,0,0,618,100,6.18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiumei út,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1237,93,3,Empty,0,0,0,1,0,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,-1,-1,1,-1,-1,diamond.alberlet.hu,,,,47.4943045,19.0857936,47.4943045,19.0857936,1086,8,454,146,9,68,100,26,48,41,5,0,124,141,16,5,213,2,12,568
3015,1,0,0,800,80,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Rákóczi út,"
                3 rooms                            ",3,0,Brick Apartment,1,0,1600,46,37,"Furnished, equipped",1,1,0,0,2,-1,To the street,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,-1,-1,-1,1,1,diamond.alberlet.hu,,,,47.494771,19.061083,47.494771,19.061083,1072,7,1523,183,27,255,144,85,114,72,8,9,231,415,6,8,212,4,14,1473
3016,1,0,0,2000,80,25.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Alkotmány utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,4000,108,49,"Furnished, equipped",1,1,0,0,2,-1,Street and courtyard,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,1,-1,-1,1,1,"In the 5th district, close to NYUGATI RAILWAY STATION AND THE HUNGARIAN PARLIAMENT, in Alkotmany street, a 80 sqm, RENOVATED LUXURY FLAT with 3 SEPARATED rooms AND 2 BATHROOMS is waiting for a new tenant for LONG TERM (min 1 year).    
THE FLAT IS TOTALLY FURNISHED and EQUIPPED, located in a classical building.    

Rental fee: 2.000 EURO / month    
Common costs: 16.700 HUF /  month   
The overhead shall be PAID ON CONSUMPTION.   

The Parliaments deep garage is very close to the flat.   

The public transport is excellent: metroline M2, M3, trolley nr. 70, 78, tram nr. 4-6 and bus nr. 15,115.   

With 2 month deposit and one month rental fee, the flat can be moved in.    

Don't hesitate to call me, if you are interested!   
",,,,47.5075407,19.051924300000003,47.5075407,19.051924300000003,1054,5,1301,95,12,231,102,96,92,56,15,16,138,382,9,15,211,5,17,994
3017,1,0,0,556,54,10.2962963,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jázmin utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,1113,46,31,"Furnished, equipped",1,1,0,0,4,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,-1,-1,1,1,"In the 8th district, close to CORVIN ALLEY, in Jazmin street, a 54 sqm, RENOVATED flat with 1 bedroom and 1 living room is waiting for a new tenant for LONG TERM (min 1 year).     
THE FLAT IS TOTALLY FURNISHED and EQUIPPED, located in a NEWLY building.     

Rental fee: 180,000 HUF / month     
Common costs: 10,000 HUF. LOW UTILITIES!     
The overhead shall be PAID ACCORDING TO CONSUMPTION.    

The apartment is in the HEART OF THE CITY, the public transport is excellent - metroline M3,  and many bus lines running there.     

Several supermarkets and shops are all around. With 2 month deposit and one month rental fee, the flat can be moved in.     
Don't hesitate to call me, if you are interested!    
",,,,47.4859419,19.0832336,47.4859419,19.0832336,1083,8,473,159,9,82,111,22,44,45,6,3,163,133,12,6,198,1,12,603
3018,1,0,0,1082,104,10.40384615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kertész utca,"
                3 rooms                            ",3,0,Brick Apartment,1,0,2164,62,71,"Furnished, equipped",1,1,0,0,4,-1,"Street, sunny",0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,-1,-1,-1,1,1,"BEAUTIFUL and SUNNY flat with BALCONY for rent near LISZT FERENC square in the renovated LAJOS UDVAR.      
4th floor, 3 room: 1 bedroom, 1 living room and the third one can be other bedroom or little office.        
PANORAMA VIEW, RENOVATED flat with NEW EQUIPMENTS.      

Many restaurants, shops, banks in the area.       
Good public transport, 4-6 tram, metro 1, trolley 70, 74, 78, bus 105.      
Close to the ANDRASSY street, OKTOGON and NYUGATI reailwaystation, GOZSDU udvar.      

Common cost: 23 000 HUF/month, it includes the unlimited water.      
Heating with cirko system.      

Available immediately.      
Only for long term, minimum 1 year.",,,,47.5026368,19.0645537,47.5026368,19.0645537,1073,7,1474,173,25,269,140,72,113,69,10,11,217,404,8,10,202,5,18,1250
3019,1,0,0,3700,207,17.87439614,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aulich utca,"
                4 rooms                            ",4,0,Brick Apartment,1,0,7400,155,93,Luxury,1,1,0,0,4,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,-1,-1,1,1,1,"Apartment for Rent in V. district, close to Parlament,  on the 4th floor, 204 m2,   LUXURY FURNISHED AND EQUIPPED APARTMENT, HUGE LIVING ROOM WITH 4 BEDROOMS,  4 BATHROOMS, SEPERATE TOILET, STORAGE ROOM, WASHING ROOM, TERRACE VIEW FOR THE PARLAMENT AND DANUBE RIVER.
If you need more questions just contact on phone or message.                                                                                                                                

",,,,47.505071,19.051262,47.505071,19.051262,1054,5,1370,112,17,240,108,104,97,62,12,16,179,418,9,12,209,5,16,1300
3020,1,0,0,1000,69,14.49275362,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Szinyei Merse Pál utca,"
                2 rooms                            ",2,0,Brick Apartment,1,0,2000,93,-1,"Furnished, equipped",1,1,0,0,1,-1,To the courtyard,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,-1,-1,-1,-1,-1,diamond.alberlet.hu,,,,47.513137,19.065173,47.513137,19.065173,1064,6,866,102,13,141,109,39,69,36,13,5,78,265,10,13,157,6,20,647
3021,1,0,0,1000,68,14.70588235,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teréz körút,"
                2 rooms                 + 1 half room            ",2,1,Brick Apartment,1,0,2000,34,62,"Furnished, equipped",1,1,0,0,3,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1 month,-1,-1,-1,Yes,-1,"From 01-02-2019  For demanding person,for month also directly from the owner.Inner city apartman to let in the 6. district  between Nyugati and Oktogon ( 70 squaremeter )very nice renewed luxury flat with a nice  bright big livingroom and 2 separated opened bedrooms,american kitchen,fully furnished from the IKEA,waschmachine,airco,dishwasher microvave,fridge,apart freezer,electrical cooking-stove with owen,vakuum cleaner,the apartman is very nice,and the utilities are low! The flat is calm because the windows opening to the inner yard!You can rent it for month also.Maximum 3 persons!                                                                                                                        
 Non smoking flat,totally renewed and totally furnished ! In the american kitchen also fully equiped  dinner set glasses also! In the livingroom there is opportunity for  85 TV channels,internet also! in the bedroom  double bed  140x200 with sheever and blankets  and pilllows also with bedlinen.In the livingroom there is a nice sofa also possible alteration for  a bed140x200.                                                                                                                             
Everything is close from the apartment Westendcity,Duna,Hero square,oktogon, Nyugati,Nagymezo street (entertainment area )Opera, a lot of theatre etc tel number76                                                                                                    


YOu can rent it for months also!                                                                                                                        
In the neighborhood:                                                                                                                         
Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE                                                                                                                                 
Budapesti Gazdasági Főiskola - BGF KVIFK                                                                                                                                  
Bhaktivedanta Hittudományi Főiskola - BKTF                                                                                                                                 


Geeignet für etwas anspruchsvollere Personen, vom Vormieter der Eigentümer , eine anspruchsvolle Wohnung zu vermieten im 6. Bezirk in der Teréz körút zwischen den Haltestellen Oktogon und Nyugatipl.( Westbahnhof).                                                                                                                                 
Die Wohnung ist 70 m² groß, neu renoviert und möbliert. In der Küche ist auch Besteck und im Wohnzimmer mit Fernseher der mit  85 Kanälen ausgestattet ist, ein Internetzugang ist auch da. Im Wohnzimmer steht auch ein großes Sofa was man bei Bedarf auch zu einem Bett umstellen kann (140x200).                                                                                                                                 
Das Schlafzimmer ist ausgestatten mit einem Doppelbett ( 140x200) für das auch der passende Bettbezug bereitsteht.                                                                                                                                 
Weitergehend ist die Wohnung mit einem  Waschmaschiene, Geschirrspüler, Mikrowelle sowie Kühlschrank, Herd und Staubsauger ausgestattet.                                                                                                                                 
Die Wohnung ist sehr schön und ihre Nebenkosten sind niedrig!                                                                                                                                 
Die Wohnung ist still weil die Fenster zum Innenhof hinaus.                                                                                                                                 
Sie können die Wohnung monatlich mieten, sie ist auch gut geeignet für 2 Personen.                                                                                                                                 

In der Nähe sind mehrere Hochschulen sowie Universitäten: ELTE pszichologia kar izabella utca, fine arts Universität in der Andrassy ut , Andrássy Gyula Deutschsprachige Universität Budapest – ANNYE Wirtschaftshochschule Budapest- BGF KVIFK Bhaktivedanta Hittudományi Főiskola (Hochschule)– BKTF                                                                                                                                 



Umgebung: Andrássy straße in der Nähe der Donau, innen Seite der Nagykörút, Nyugati Bahnhof , Oktogon( Haltestelle),                                                                                                                                 
Verbindungen: 4, 6 Straßenbahnen, 7 bus, Metro 1(Gelb), Metro 2 (Rot), Metro 3 (Blau)                                                                                                                                 
Bei Nacht fahren Nachtbusse .                                                                                                                                 

",,,,47.507616,19.0603857,47.507616,19.0603857,1067,6,1249,116,16,231,114,69,96,50,12,11,112,354,10,12,176,6,17,801
3022,1,0,0,427,40,10.675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teréz körút,"
                1 room                 + 2 half room            ",1,2,Brick Apartment,1,0,853,28,28,"Furnished, equipped",1,1,0,0,Ground floor,-1,"Courtyard, sunny",1,1,0,0,0,0,0,0,0,0,0,0,0,0,2 months,-1,-1,Yes,Yes,1,"From 15.01,.2019 For highbrow person!  For months also!                                                                                               
 From the owner! Demanding parlor  for rent in the 6 disctrict on the Terez korut between Oktogon and Nyugati( 55 squaremeter).Non smoking flat,totally renewed and totally furnished !in the kitchen also dinner set! in the livingroom there is TV with 56 channels,internet also! in the bedroom  double bed  140x200 with sheever and blankets  and pilllows also with bedlinen.In the livingroom there is a nice sofa ""L"" also possible alteration for a bed 140 x200,dvdplayer,videoplayer,tv,waschingmachine,dishwasher,microvave,freezer,cooking-stove,vakuum cleaner,wc apart,shower room is apart.the apartman is very nice,and the utilities are low! The flat is calm because the windows opening to the inner yard!You can rent it for half year also.For one or two person!                                                                                               



YOu can rent it for months also!                                                                                               
Andrássy Gyula Budapesti Német Nyelvű Egyetem - ANNYE                                                                                               
Budapesti Gazdasági Főiskola - BGF KVIFK                                                                                                
Bhaktivedanta Hittudományi Főiskola - BKTF                                                                                               




For business: it is a meeting-point that is why very busy this area in the heart of Budapest! In the  building every flat on the ground floor function as a parlor in this shopping area.The main gate is open daily from 8 a.m. till 6.p.m. saturday till 2 p.m.                                                                                               
There is an opportunity to let as a  flat also,the appartment is fully furnished now with household applianses also,but if you want to rent it in vacant is also solvable! The basic squaremeter for the flat is 35 sq with high standing galery together 55 sqmtr,furnished or unfurnished what u ever wish.                                                                                               

Geeignet für etwas anspruchsvollere Personen, vom Vormieter der Eigentümer , eine anspruchsvolle Wohnung zu vermieten im 6. Bezirk in der Teréz körút zwischen den Haltestellen Oktogon und Nyugatipl.( Westbahnhof).                                                                                               
Die Wohnung ist 55 m² groß, neu renoviert und möbliert. In der Küche ist auch Besteck und im Wohnzimmer mit Fernseher der mit 56 Kanälen ausgestattet ist, ein Internetzugang ist auch da. Im Wohnzimmer steht auch ein großes Sofa was man bei Bedarf auch zu einem Bett umstellen kann (140x200).                                                                                               
Das Schlafzimmer ist ausgestatten mit einem Doppelbett ( 140x200) für das auch der passende Bettbezug bereitsteht.                                                                                               
Weitergehend ist die Wohnung mit einem DVD-player, Videoplayer, Waschmaschiene, Geschirrspüler, Mikrowelle sowie Kühlschrank, Herd und Staubsauger ausgestattet.                                                                                               
Die Toilette und die Dusche sind separat eingeteilt (2 Räume).                                                                                               
Die Wohnung ist sehr schön und ihre Nebenkosten sind niedrig!                                                                                               
Die Wohnung ist still weil die Fenster zum Innenhof hinaus.                                                                                               
Sie können die Wohnung monatlich mieten, sie ist auch gut geeignet für 2 Personen.                                                                                               

In der Nähe sind mehrere Hochschulen sowie Universitäten: ELTE pszichologia kar izabella utca, fine arts Universität in der Andrassy ut , Andrássy Gyula Deutschsprachige Universität Budapest – ANNYE Wirtschaftshochschule Budapest- BGF KVIFK Bhaktivedanta Hittudományi Főiskola (Hochschule)– BKTF                                                                                               



Umgebung: Andrássy straße in der Nähe der Donau, innen Seite der Nagykörút, Nyugati Bahnhof , Oktogon( Haltestelle),                                                                                               
Verbindungen: 4, 6 Straßenbahnen, 7 bus, Metro 1(Gelb), Metro 2 (Rot), Metro 3 (Blau)                                                                                               
Bei Nacht fahren Nachtbusse .                                                                                               


",,,,47.5066278,19.0618372,47.5066278,19.0618372,1067,6,1310,121,17,239,117,74,99,44,10,11,123,346,11,10,181,6,17,858
3023,1,0,0,2500,200,12.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Óra út,"
                5 rooms                            ",5,0,Brick Apartment,1,0,5000,185,185,"Furnished, equipped",1,1,0,0,1,-1,Panoramic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,-1,-1,-1,1,1,"Istenhegy most beautiful green area in a 3-apartment condiminium with large garden, full panoramic 200 sqm duplex luxury apartment is available for longterm rent.  Living room, dining area, separate kitchen, 4 bedrooms, 2 bathrooms, huge panoramic terrace with Buda hill and city view, garage for 2 cars. Large garden for common usage with outside swimming pool, sunbathing terrace, tennis court, sauna and playground. Britannica International School and Jokai garden nearby, excellent public transportation and infrastructure in the area. Utiilities and common cost altogether: 120,000 Huf /month. 2 months deposit required. ",,,,47.5016865,19.0000605,47.5016865,19.0000605,1125,12,49,50,0,10,46,3,11,21,0,2,24,11,3,0,110,0,8,426
